Annual_Los,Longitude,Latitude,LnArea,Area,LnPerimeter,Perimeter,ShaIndex,Roundness,AreaRatio,Elevation,Lithology,Landform,SoilType,ClimateType,GlaCovered,Continent,Basin,Endorheic,Slope,Curvature,TWI,EleDiff,Permeability,Porosity,Sand,Silt,Clay,LnCatArea,CatArea,LnRecharge,Recharge,CatSlope,R-factor,K-factor,SoilErosion,Temp,Pre,Eva,Wind,Aridity,NDVI,Bare,Cropland,Grass,Tree,Lmp,NTL,Pop,RivOrder,RivSlope,RivRunoff,RivSediment,Flood
0.476667,36.641727,40.905122,1.906085722,6.726707,3.727047137,41.556217,4.51991,0.048949,6.177795,168,5,1,12,13,0,1,22,0,18.279996,0.161397,77.084263,100,-1250,9,287.575875,383.603113,328.902724,7.815707744,2479.241,5.909621971,368.5668,18.483375,625.611097,0.028582,4.704726,9.823219,3.047012,-4.804232,0.231256,4618.922674,0.391174,0.004866614,0.411483632,0.066336925,0.254163927,0,1.844463,57.45666,5,0.011308,0.844593,0,40
0.352326,-116.526193,32.696988,1.647952222,5.196328,3.486602517,32.674747,4.043514,0.061162,6.288045,918,9,5,82,13,0,5,77,0,8.104758,0.094956,77.967865,100,-1395.469632,3.773979,668.016393,225.692623,106.278689,5.607658797,272.5055,3.959706462,52.44193,6.963509,900.049602,0.01983,2.241159,15.071375,1.03507,-28.841098,0.797078,2944.290593,0.395513,0,0,0,0,0.002881,2.077402,3.936795,1,0.030113,0.087193,0,0
0.304815,77.561589,10.047413,3.120317985,22.653582,4.240915387,69.471416,4.117492,0.058984,3.066686,266,9,11,56,4,0,1,45,0,2.396591,-0.001961,108.493902,47,-1410,1,415.94929,257.401623,326.567951,7.491585795,1792.893,4.371267841,79.14391,3.442116,5044.24142,0.023319,51.90067,23.955776,3.456606,-15.166384,0.394356,3486.403775,0.389087,0,0,0,0,0,3.715037,413.378035,4,0.008273,0.042689,0,33
2.029573,105.139307,32.792406,2.634635712,13.938234,5.057049921,157.126297,11.872442,0.007094,11.273042,707,8,1,44,15,0,1,43,0,28.645434,0.044141,115.896907,371,-1419.639279,2.577336,317.397813,461.695147,220.910458,7.333931099,1531.39,4.699296028,109.8698,36.204725,1709.607757,0.027629,9.104632,9.120078,4.317958,-5.710457,0.192427,7380.675062,0.504143,0,0.191089911,0.322782111,0.268486043,1.872881,0.049218,28.522802,3,0.014529,0.916558,773.700707,41
0.107143,100.333755,24.703389,3.280424895,26.587067,5.309530919,202.255332,11.065214,0.008167,7.607283,999,3,1,4,15,0,1,44,0,29.153855,0.260748,69.405834,266,-1463.02334,12.26496,298.589988,416.574493,284.898093,7.00469867,1101.798,3.724273625,41.44112,27.946531,3304.015445,0.022699,5.615324,16.167337,4.236558,-14.463862,0.702077,7288.741708,0.535203,0,0.261112212,0.194943165,0.153746381,0.093089,0.912241,100.909232,5,0.301172,1.439868,1093.430307,40
0.416667,24.250446,44.882263,1.467998304,4.340538,2.927262515,18.676434,2.528816,0.156374,4.302793,180,3,15,8,10,0,2,22,0,2.432344,0.021305,106.678261,23,-1520,19,330.208333,292.375,377.75,5.122428277,167.7422,3.654429821,38.64548,6.040964,899.336669,0.031649,0.221374,9.959675,2.864425,-4.039965,0.335424,6230.928766,0.41837,0,0.365092623,0.083049645,0.35290339,0,2.549172,61.070733,4,0.001715,0.242797,34.357275,41
0.364324,0.947862,42.200734,1.591671215,4.911951,2.8858808,17.919344,2.280816,0.192229,3.648112,487,6,7,12,10,0,2,21,0,5.977274,0.018577,86.818413,79,-1214.353312,10.580442,307.031847,443.070064,249.808917,7.286047869,1459.79,5.694376712,297.1915,29.508615,1108.586335,0.026042,5.484804,7.590965,3.075047,-4.773314,0.443824,9105.189894,0.411778,0.020494858,0.075133703,0.065587097,0.009486334,0.022476,2.083722,7.643655,4,0.066207,2.363748,0,30
0.010787191,-74.247281,42.3333,-3.084039035,0.045774,0.113125093,1.119772,1.476432,0.458747,24.462871,521,3,7,7,19,1,5,73,0,3.624408,-0.052695,87.870968,13,-1413,0,309,448,243,2.76155874,15.82449,5.845590438,345.7066,12.854852,1423.24457,0.027686,0.124065,6.529034,4.095962,-15.349021,1.055886,11159.96913,0.476409,0,0.026824379,0.3,0.859178027,0.149533,5.696484,8.661389,1,0.0164,1.732424,0,0
0.015667,18.679629,51.804727,3.580410278,35.888262,3.72821355,41.604717,1.959122,0.260542,1.159285,112,1,15,21,10,0,2,24,0,2.89288,0.034811,110.420305,20,-1144.763711,5.372445,727.32636,190.677824,82.033473,8.316541785,4090.988,4.73613178,113.9924,0.894554,518.401515,0.023633,0.294705,8.511369,2.353129,-3.854226,0.997487,6695.36838,0.398406,0.001770842,0.658617109,0.118136121,0.003385952,0.80802,7.916547,100.534538,5,0.00045,0.387172,0,40
0.517582,-100.560712,31.311019,-2.553112688,0.077839,0.485180993,1.624469,1.642506,0.370669,20.869503,603,6,7,53,9,0,5,75,0,2.473963,0.028112,99.125,11,-1052,0,193,467,340,0.871990612,2.391667,3.425098136,30.72566,1.760736,1304.518987,0.030147,0.856041,18.787886,1.814628,-8.581017,2.205473,2423.733129,0.25,0,0,0.84,0.16,0,0.60249,0.24793,1,0.007682,0.008965,0,0
0.641489,-96.182441,32.130296,-1.243413808,0.288398,1.592347703,4.915275,2.581945,0.150005,17.043386,101,1,13,56,9,0,5,75,0,3.199002,0.005368,112.276596,14,-1404.182879,19.023346,297.471698,375.773585,326.339623,2.894737215,18.07875,4.138151697,62.68685,0.579413,3137.977077,0.033381,0.094945,19.203491,3.280666,-7.289342,1.092858,5850.891033,0.418748,0,0.0146924,0.183555556,0.027289908,13.090909,2.555128,5.354209,1,0.002171,0.364897,0,0
0.180962,14.539714,50.039464,-0.982174157,0.374496,1.402439327,4.065104,1.873887,0.284782,10.854877,250,6,9,7,10,0,2,23,0,9.068317,0.137564,74.411765,51,-1520,19,258,484,258,4.500072414,90.02365,5.482247213,240.3863,2.653726,506.192272,0.028192,0.826594,8.593348,2.306101,-4.386009,0.872239,5843.105673,0.350019,0,0.702723704,0.171594203,0.007227231,0,36.184266,805.602752,2,0.003824,0.271412,11.408792,0
0.118639,114.364709,38.627478,1.891968388,6.632411,3.826633817,45.907744,5.028579,0.039547,6.921727,197,8,5,44,6,0,1,43,0,5.145103,0.043152,97.863231,55,-1296.272,0.838171,442.947214,384.42522,172.592375,4.96986677,144.0077,3.077898264,21.71272,9.654623,1358.190859,0.030984,12.493103,11.359378,2.250571,-4.692289,0.391427,3011.548561,0.215575,0,0.784515318,0.254690983,0.003329453,0.40041,1.230645,114.900889,1,0.095253,0.118638,0,0
0.019478,113.599922,29.341055,1.043884683,2.840229,3.665287873,39.067381,6.539322,0.023385,13.755012,167,9,7,4,9,0,1,43,0,18.160501,0.086332,78.335003,116,-1468.670979,10.600706,267.16129,449.747801,283.219941,4.246368554,69.85129,3.202483807,24.59354,16.411034,5171.120996,0.026805,15.59298,16.257484,6.285613,-4.988349,0.619678,11961.47938,0.560495,0,0.248373862,0.448236842,0.386468131,0,0.020983,190.46684,1,0.016213,2.571352,0,31
0.353658537,45.651285,50.410664,7.871886603,2622.508557,7.847621354,2559.638596,14.099875,0.00503,0.976027,8,6,16,105,18,0,2,28,1,4.47574,0.054628,120,99,-1090.096431,0.877123,323.861423,399.208859,276.914177,11.08592278,65246.18,3.214036132,24.8793,1.555427,278.278599,0.032263,0.349648,6.354016,1.592079,-4.63762,0.353296,3871.622094,0.271125,0.001647947,0.778776707,0.024587471,0.03621225,0,2.456476,33.27205,7,0.036019,0.223219,3585.025,28
0.38,21.457781,51.459561,-2.13773189,0.117922,0.866151298,2.377742,1.953271,0.262105,20.163701,142,1,9,22,10,0,2,24,0,3.24642,0.042914,111.06216,14,-1052,0,711.5,201.142857,88.178571,4.475082229,87.80182,6.612814929,744.576,0.691585,523.946392,0.021127,0.061326,8.319969,2.321263,-4.180109,0.725869,6130.360915,0.427081,0,0.41199878,0.04,0.006721341,0.1034,7.939483,102.575569,1,0.002002,0.339386,0,0
0.528125,27.096022,-26.668082,-0.487437927,0.614198,1.736824816,5.679282,2.044251,0.239294,9.246656,1349,10,9,56,6,0,3,12,0,2.196877,0.015674,105.375829,13,-1347.55137,12.613014,601.963636,135.581818,262.854545,5.919143554,372.0929,6.406580766,605.8187,1.781603,1780.758522,0.020165,13.833509,16.877296,2.334953,-8.634266,1.369414,3054.951974,0.280577,0,0.090458589,0.217195122,0.072195942,0.024943,3.516017,5.121094,3,0.002405,0.048336,0,40
0.414395,115.298091,29.276929,5.845982359,345.842116,7.377374589,1599.385207,24.261028,0.001699,4.624611,55,6,7,1,9,0,1,43,0,10.261628,0.00052,88.91791,196,-1355.066514,15.790147,257.747358,470.237821,272.021271,7.599395324,1996.988,1.753413054,5.774277,11.216066,4956.579648,0.026554,2.862626,16.441236,5.77231,-4.639936,0.363944,11443.62535,0.522544,0,0.239739526,0.122693356,0.288953155,0.276316,0.513668,115.642694,5,0.039784,2.049275,1044.787211,44
0.267347,76.804253,10.624953,0.443615377,1.558331,2.497925535,12.157248,2.747265,0.132495,7.801454,152,8,11,65,4,0,1,45,0,5.336211,0.081798,78.099385,23,-1410,1,430.280488,276.170732,293.585366,4.499969324,90.01437,4.056353972,57.76332,4.893858,6498.454067,0.025019,1.817133,24.900662,4.815807,-11.42349,0.597756,8485.163619,0.541335,0,0.683993436,0.125291005,0.138105016,0.002985,4.397742,468.304532,1,0.005136,1.322917,0,28
4.294061055,-85.409716,38.096436,-3.907981185,0.020081,-0.018227109,0.981938,1.954706,0.26172,48.897724,199,6,9,56,9,0,5,74,0,5.277402,-0.06789,101.335878,27,-1375.248366,0,117.333333,612.866667,270.066667,0.966343337,2.628316,4.874300738,130.8826,1.66581,2943.625323,0.030939,0.629552,13.250294,3.931077,-21.826284,0.505515,9180.604113,0.483,0,0.114935733,0.32,0.036709512,0.039683,11.728119,151.328416,1,0.010973,1.044708,0,0
0.359584909,-97.778296,47.964227,-2.776195218,0.062275,0.569500487,1.767384,1.997882,0.25053,28.380427,382,1,8,17,19,1,5,71,0,3.966086,0.001939,111.603448,19,-1413,0,215.434783,414.521739,369.826087,3.050005,21.11545,5.826204511,339.0693,0.911789,751.206171,0.028111,1.419593,4.107725,2.129814,-4.851647,0.892543,4808.268173,0.296116,0,0.78776477,0,0.00523278,0,0.404461,1.016117,2,0.005182,0.101742,0,0
0.035897436,29.29975,-25.931798,2.309411242,10.068495,4.180803029,65.418365,5.81584,0.029565,6.497333,1505,3,5,56,16,0,3,12,0,5.272736,0.050141,99.472222,93,-1393.420353,14.311865,622.507128,140.144603,237.336049,6.693571965,807.2004,4.38416123,80.17095,2.469881,1816.260542,0.022526,11.431168,15.48113,2.59834,-7.536355,0.639559,3829.117957,0.247009,0.124613836,0.187135835,0.16877709,0.060689339,0,10.176553,104.86552,4,0.007633,0.146408,0,55
0.836667,-84.605325,38.868856,-3.72612452,0.024086,0.144544401,1.155513,2.100334,0.226685,47.974611,265,5,9,56,9,0,5,74,0,3.821711,-0.008184,93.879781,20,-1413,0,95.882353,546.294118,357.823529,-0.095238582,0.909156,3.630889047,37.74636,1.352941,2427.312977,0.032495,2.169939,12.351199,3.649893,-21.397884,0.573252,8887.816176,0.466,0,0.066176471,0.434,0.182647059,2.316667,34.097742,380.653732,1,0.00767,1.0287,0,0
0.21865,103.392484,30.147422,0.880806964,2.412846,3.275178159,26.447937,4.803105,0.043347,10.961302,568,1,5,6,15,0,1,43,0,12.823446,0.046548,95.656754,115,-1180,6,183.386831,486.786008,329.975309,4.725311328,112.7656,3.844504475,46.73552,7.58032,5408.704129,0.026392,2.446987,15.672191,4.487541,-3.637132,0.24195,14457.37318,0.547293,0,0.399766186,0.369440994,0.084344991,0.016249,0.210282,231.034692,3,0.016035,2.266149,0,33
0.07,6.765054,45.134757,-1.39447977,0.247962,1.224114492,3.401153,1.926764,0.269366,13.716423,1961,6,1,24,20,0,2,21,0,21.577804,0.032295,80.862366,146,-1410,1,371.583333,422.5,205.5,3.162720625,23.63481,4.557199996,95.31622,39.107893,481.064304,0.02951,9.864032,0.758153,3.414991,-4.566118,0.361244,16859.03537,0.271025,0.349657143,0,0.307179487,0,0.069351,0.574529,0.666868,1,0.099019,2.927538,0,24
0.120082305,-82.6835,39.704792,-3.84324349,0.021424,-0.391371393,0.676129,1.303081,0.588921,31.559011,283,3,5,60,9,1,5,74,0,7.540561,0.054617,104.972973,29,-1413,0,178.272727,513,308.363636,1.545522131,4.69042,5.388753414,218.9303,2.567606,2065.919378,0.031547,8.702546,11.178381,3.699007,-5.960953,0.759614,8527.787324,0.418,0,0.464211268,0.175,0.09615493,1.083333,13.43787,26.967387,1,0.011194,1.219694,0,0
1.502681132,-98.57073,37.098587,-2.936935203,0.053028,0.605411541,1.832006,2.244238,0.198546,34.547828,444,3,9,53,9,0,5,74,0,3.114009,0.013868,104,15,-1052,0,375,384.25,241,0.122158339,1.129933,3.059091506,21.30819,1.412121,2031.617834,0.032162,1.646361,14.613067,2.454516,-6.883388,0.866079,3760.806061,0.317,0,0.496969697,0.931111111,0,0,0,0.103385,1,0.003489,0.109886,0,0
0.031896,112.677666,24.962266,2.325958494,10.236487,4.002558386,54.738012,4.826237,0.042932,5.347344,634,5,1,34,9,0,1,43,0,16.184473,-0.030233,84.501257,131,-1362.291623,2.037139,426.104575,328.346405,245.591503,4.863578173,129.4867,2.53761927,12.64952,18.858809,5522.002135,0.022193,0.193871,16.356494,5.752773,-7.242232,0.329022,16094.4991,0.582557,0,0.033790138,0.150914634,0.103225496,2.158367,1.10E-05,67.16136,1,0.072877,3.060143,0,29
0.438625,112.691324,39.371633,2.091503379,8.097079,3.721303855,41.318232,4.09612,0.059601,5.102857,1037,1,12,53,6,0,1,43,0,2.300718,0.007268,102.810891,22,-1066.348092,0,485.239344,349.308197,165.468852,7.643791436,2087.644,5.552288042,257.8268,7.238058,663.377628,0.026851,1.928495,5.254168,2.012465,-4.651158,1.44728,3196.121924,0.181415,0,0.496717512,0.32820179,0.000157698,0,3.800264,112.555578,3,0.000859,0.171939,0,41
0.39898,71.758358,21.435422,4.352271136,77.654627,5.027803068,152.597398,4.884932,0.041907,1.965078,46,2,16,44,5,0,1,45,0,3.076394,0.000771,103.018939,82,-1259.874099,11.567266,368.994915,353.092373,277.916949,7.965954517,2881.178,3.613683544,37.10247,0.778861,3376.394902,0.028085,4.442106,27.059911,1.864824,-11.010287,1.498199,2367.657422,0.276975,0.000136834,0.91824636,0.325124679,0.000462328,0,4.792655,240.15643,4,0.007809,0.190876,0,34
1.538462,6.513488,35.521125,1.884010429,6.57984,3.381499751,29.414853,3.234849,0.095563,4.470451,971,1,7,108,6,0,3,15,1,3.385083,0.002149,95.217391,53,-1052,0,414.313869,340.233577,245.49635,6.264038819,525.3364,4.38002839,79.8403,8.598176,483.47102,0.027684,1.326692,11.985138,1.762816,-24.48735,0.555528,2318.650126,0.185279,0.067743179,0.574668087,0.063771186,0.012213021,0,4.159217,65.296253,1,0.036773,0.095792,0,0
0.960321596,-92.45527,39.016291,-2.96270377,0.051679,0.533095792,1.7042,2.114749,0.223606,32.976662,188,6,5,60,9,0,5,74,0,10.398511,0.152443,107.160714,45,-1413,0,203.681818,572.409091,223.909091,2.681127003,14.60154,5.643831105,282.5431,1.582458,2528.746104,0.031699,0.273785,12.978589,3.348424,-23.093714,0.440594,7354.087254,0.455867,0,0.260689813,0.3675,0.210031978,4.290909,5.945983,12.84798,1,0.000741,0.818064,0,0
6.181818,24.662557,45.203741,-1.010285527,0.364115,2.476258529,11.89667,5.561617,0.032329,32.672818,455,3,5,58,10,0,2,22,0,3.263329,0.034737,105.373987,30,-1520,19,293.927083,378.072917,328.416667,4.177309304,65.19021,5.187594164,179.0373,9.120085,886.775195,0.028158,0.086924,8.124734,2.899472,-3.929285,0.470486,7290.978858,0.508925,0,0.266952893,0.094461538,0.486550445,0.311533,3.660505,96.664434,1,0.00709,0.589505,0,48
0.091429,73.376244,23.493652,2.379625483,10.800857,3.939413653,51.388461,4.410944,0.051397,4.757813,149,1,15,56,5,0,1,45,0,2.396927,0.002779,123.378645,26,-1410,1,369.230952,354.814286,275.845238,5.790430091,327.1537,3.410804419,30.2896,1.986772,3130.824177,0.02718,13.407249,26.3019,2.515082,-10.851001,0.906603,3356.339859,0.321929,0,0.861165252,0.067597685,0,0.026438,2.360348,358.318887,2,0.015531,0.385221,0,32
0.0696,22.164909,38.536863,2.833581629,17.006262,4.04226524,56.955214,3.896046,0.06588,3.349073,430,6,3,56,12,0,2,21,0,11.146793,0.068262,112.223585,145,-1461.094225,16.74772,296.943715,457.373358,245.651032,6.376157058,587.665,3.542575698,34.55581,2.472222,1026.758606,0.025444,1.857006,11.248266,3.301002,-8.315986,0.236953,4687,0.42,0,0,0,0,0.091168,0.851323,9.201672,1,0.010912,0.635779,0,31
1.87459,-97.230343,30.907193,-2.610088993,0.073528,0.501814142,1.651715,1.718322,0.338681,22.463833,140,1,5,99,9,0,5,75,0,3.936675,0.031732,113.239726,18,-1400,15,100,444,456,0.357064468,1.429128,2.967156858,19.43658,1.927835,2829.211957,0.029688,1.539318,19.882898,2.963302,-7.442329,1.214144,4788.159794,0.373361,0,0,1,0,0,6.607465,48.331543,1,0.037707,0.255769,0,0
0.015877,113.050829,27.219528,1.503748676,4.498521,3.893107571,49.063117,6.525523,0.023484,10.9065,85,3,5,1,9,0,1,43,0,9.69307,0.078237,101.007254,67,-1520,19,339.068602,383.936675,276.741425,3.549495828,34.79577,2.04574721,7.734936,5.008119,4827.082124,0.027788,1.779674,17.974043,5.924502,-5.637477,0.718672,12185.86417,0.487601,0,0.556319947,0.122173913,0.259758613,1.949711,0.000908,262.294438,1,0.004793,2.505976,0,33
0.048276,-81.265579,36.118888,1.637959478,5.144661,4.158902443,64.001239,7.959853,0.015783,12.440321,314,8,7,4,9,0,5,73,0,10.17337,0.09734,100.827264,63,-1410,1,497.141561,306.99274,195.782214,6.836653292,931.3669,5.198693697,181.0356,10.827717,2374.281768,0.024976,0.277383,12.815853,4.199068,-19.732002,0.712459,10126.08405,0.588208,0,0.006960521,0.104,0.839018492,0.0006,3.75182,17.429826,3,0.011169,1.840034,0,40
0.081143,20.045562,49.866859,2.173390227,8.788027,3.428028032,30.815815,2.932399,0.116293,3.506568,266,3,7,7,10,0,2,24,0,7.927777,0.122913,81.1568,90,-1285.912369,5.997784,126.129032,654.141129,219.850806,6.642330857,766.8804,4.468940642,87.26423,12.194122,1204.350793,0.0288,0.291338,6.280667,3.729485,-3.242833,0.736249,12754.76665,0.475438,0,0.32502075,0.112759494,0.01385231,0,9.513761,170.471151,1,0.002046,1.164281,0,24
0.530645,-94.102162,34.963925,-1.722746598,0.178575,1.155988975,3.177164,2.120918,0.222307,17.791716,218,3,11,1,9,0,5,74,0,8.847171,0.16024,97.596154,41,-1052,0,316.945946,537.027027,145.486486,0.634346831,1.88579,2.357091271,10.56019,3.033582,3287.910931,0.028495,0.237955,16.085375,3.665709,-22.475996,0.625286,8116.559701,0.600149,0,0,0.3565,0.232313433,0.142073,1.157172,10.073049,1,0.003838,1.15873,0,0
3.378462,73.750444,21.540459,0.281798045,1.325511,2.279424956,9.77106,2.394115,0.174466,7.371541,181,2,7,13,4,0,1,45,0,4.842712,0.039368,96.144509,44,-1250,9,324.721519,300.189873,375.189873,3.405184423,30.11985,3.123386429,22.7232,7.067073,3674.887866,0.025561,33.016907,26.045496,3.028938,-9.4447,1.135185,5135.464475,0.327718,0,0.219862142,0.419064327,0.058366914,0,1.582327,240.515081,1,0.049067,1.256785,0,31
0.618679021,-95.685171,39.557599,-3.787065766,0.022662,-0.37194813,0.68939,1.29185,0.599206,30.420663,314,1,5,43,9,0,5,74,0,3.686354,0.038065,95.188672,13,-1413,0,219,492.272727,288.545455,-0.495937011,0.609,3.291133229,26.8733,1.967391,2573.386364,0.031928,7.930422,12.247378,3.133916,-7.450094,0.548492,6223.663043,0.386,0,0,1,0,0.005366,0,0.735452,1,0.004801,0.404705,0,0
0.746053,-99.305783,31.753783,-2.609939401,0.073539,0.697069478,2.00786,2.088673,0.229224,27.303424,517,3,5,53,9,0,5,75,0,2.725617,0.015141,107.028338,16,-1650,12,288.230769,386.923077,323.923077,0.894392302,2.445849,3.504334728,33.25931,1.868657,2059.290123,0.030001,1.188011,18.762871,2.219755,-8.107732,1.567369,3353.716418,0.320743,0,0.684328358,0,0.012149254,0.004255,7.277535,32.779401,1,0.012111,0.09729,0,0
0.51,27.133693,-24.919408,0.411123072,1.508511,2.217933003,9.188319,2.110362,0.224536,6.090986,990,3,11,98,5,0,3,12,0,1.723908,0.008268,89.798153,10,-1410,1,571.645833,160.5625,267.78125,7.16433438,1292.501,6.753211288,856.8058,2.539929,2048.832484,0.021706,19.794459,19.809602,2.154415,-8.571381,0.799413,2854.442478,0.27223,0.004693891,0.088650344,0.32734375,0.014216412,0,2.291418,34.102123,1,0.008805,0.050255,0,0
0.162,-123.173254,39.215548,1.959996328,7.099301,3.329243953,27.917227,2.955695,0.114467,3.932391,226,3,1,42,13,0,5,77,0,13.6273,0.160735,84.557292,94,-1236.184675,12.657262,400.627586,398.303448,200.965517,5.583858649,266.0964,3.623862419,37.48206,14.688622,1529.528026,0.026197,1.102226,13.491273,3.365836,-27.766642,0.499394,6435.449532,0.495577,0,0.173400025,0.09254902,0.078006994,1.588235,0.800543,7.833665,1,0.018445,1.341827,0,32
0.761842,-0.853121,9.585102,-0.674926196,0.509194,1.83843136,6.286669,2.485272,0.161902,12.34631,140,8,9,57,4,0,3,14,0,2.534438,0.00402,90.236025,14,-1457.221298,8.727121,486.477612,294.895522,218.567164,3.425126125,30.72652,4.100052077,60.34343,1.225406,4677.278819,0.022355,3.913137,27.998787,2.975335,-9.802192,1.025394,5194.948746,0.277862,0,0.827233398,0.473684211,0.036806283,0,2.907022,145.699307,1,0.001208,0.347917,0,0
0.729348,-95.875557,34.832494,0.791133322,2.205895,2.786432639,16.223043,3.081307,0.105325,7.354405,219,3,11,8,9,0,5,74,0,3.376823,0.003081,115.242174,21,-1052,0,359.18543,462.417219,178.423841,3.825457856,45.85379,3.034324424,20.78693,1.337996,3097.676296,0.029141,1.732037,16.825649,3.328863,-9.079839,0.873122,6909.562711,0.422591,0,0.037935752,0.152380952,0.229812481,0.012225,8.516844,0.443141,3,0.003171,0.714111,0,28
0.259796,-1.090138,38.10571,0.233220607,1.26266,2.58972827,13.32615,3.345465,0.089348,10.554027,82,6,7,12,6,0,2,21,0,5.666365,0.037862,104.041744,45,-1272.177215,8.938819,171.152542,487.59322,340.957627,4.781160073,119.2426,4.547939405,94.43761,4.475484,340.750802,0.028859,2.1304,17.068512,1.015259,-6.364308,0.371569,1843.966878,0.197129,0.11604798,0.617600498,0,0.000353301,0.008664,21.245614,184.221577,5,0.129984,0.062667,0,0
0.296565,102.289605,26.699033,0.051572955,1.052926,2.244664518,9.437249,2.594428,0.148565,8.96288,1936,5,3,1,16,0,1,43,0,11.57207,0.008138,95.131898,79,-1520,19,221.301205,444.746988,333.481928,2.023239905,7.562788,1.971667004,7.18264,14.06998,3549.518879,0.024929,2.711455,14.394475,6.423899,-5.439407,0.590566,7164.298174,0.507,0,0.122738337,0.298686131,0.004533469,0.536641,0.350556,129.595117,1,0.019074,1.491487,0,0
1.217241379,22.00593,-32.613131,0.782780825,2.187547,2.255627753,9.541281,1.819797,0.301963,4.361634,611,3,9,109,7,0,3,12,0,2.717891,0.030517,109,20,-1650,12,658.78022,179.879121,161.032967,7.629641508,2058.312,6.846860671,940.9224,5.862022,414.458743,0.015306,2.247234,16.995311,0.952797,-7.546046,0.59363,926.27798,0.103735,0.554079906,0.00039237,0.173220339,0.000530341,0.170213,0,0.163561,2,0.002882,0.063878,0,37
0.481519369,-97.044527,34.661057,-1.715593188,0.179857,0.989256767,2.689235,1.788795,0.312521,14.952099,312,3,9,8,9,0,5,74,0,4.459377,0.029505,109.132075,23,-1520,19,407,401,192,2.285430287,9.829915,4.00102515,54.65415,1.471264,2898.2542,0.030943,0.0456,16.903011,2.950984,-9.273024,1.000403,5857.150144,0.37946,0,0,0.7064,0.050215517,0,0.494714,4.415947,1,0.004207,0.446895,0,0
0.170426,87.282647,24.168436,4.149680873,63.41376,4.856649851,128.592675,4.555327,0.04819,2.027836,121,8,15,66,15,0,1,45,0,3.833999,0.066254,84.399914,82,-1410,1,408.009401,374.532315,217.549941,7.541410914,1884.487,3.391730041,29.71732,2.350514,5296.365367,0.027894,43.970308,24.752078,4.394467,-7.742285,0.188575,6861.176189,0.356271,7.94E-05,0.931029126,0.100767049,0.001325534,0,1.232859,425.660334,1,0.168411,0.759192,46.889753,33
0.257143,-121.210358,38.520144,-1.849530541,0.157311,1.170294917,3.222943,2.292281,0.190311,20.487681,47,3,5,56,12,0,5,77,0,3.612775,0.085753,106.536617,18,-1142.870229,8.061069,418.837838,416.108108,165.054054,2.100092339,8.166924,3.949620864,51.91568,0.902138,960.801508,0.030806,0.236932,15.754996,2.302641,-7.22047,0.811419,2777.200658,0.276,0,0,0.571666667,0,0.748977,10.161342,9.39204,1,0.002413,0.144358,0,0
0.240857734,-97.398607,34.021809,-2.934712436,0.053146,0.319605795,1.376585,1.684473,0.352429,25.902083,244,3,5,56,9,0,5,74,0,5.41857,0.084389,101.666667,18,-1052,0,352.111111,362.111111,286,2.405318561,11.08196,5.340035919,208.5202,1.599872,2650.764059,0.03369,1.691593,17.74038,2.905334,-10.042362,1.06851,4962.53693,0.405837,0,0,0.815,0.166236352,0,0.000592,0.832177,1,0.010938,0.340081,0,37
0.022985,113.871954,28.449162,0.063167269,1.065205,2.70786305,14.997193,4.0991,0.059515,14.079165,168,3,1,4,9,0,1,43,0,20.772881,0.078196,89.612966,128,-1520,19,301.443609,410.428571,288.270677,3.992318666,54.18037,3.929151472,50.8638,25.768631,5849.485735,0.025043,0.752284,16.507124,6.893712,-4.919269,0.455943,13758.93063,0.61292,0,0.060452709,0.106449275,0.223226076,0.054033,0.007074,102.813624,1,0.003946,2.778821,0,31
0.026667,-1.940204,54.180611,-1.43705727,0.237626,0.846246737,2.330882,1.348866,0.54962,9.809057,357,3,1,34,10,1,2,23,0,7.056355,0.022452,68.744027,29,-1190.180467,10.354565,406,380.545455,213.212121,2.712878526,15.0726,4.149937882,63.43006,11.86807,1165.772178,0.025343,0.58237,7.257952,3.532565,-3.297055,1.523003,22812.47018,0.522712,0,0,0,0,0,0.301717,2.577803,1,0.013374,0.041286,0,0
0.678036,76.591896,11.436176,1.247960598,3.483232,3.993985942,54.270779,8.202947,0.014861,15.580581,2076,8,5,3,16,0,1,45,0,12.581093,0.215418,112.010204,84,-1410,1,358.255459,344.997817,296.740175,3.867465501,47.82103,2.619504557,13.72892,10.046639,7526.997575,0.021164,0.320947,15.92984,7.74908,-17.34482,0.197222,9910.513024,0.622487,0,0.037316086,0.258112745,0.304171067,2.928994,1.247375,225.215453,2,0.023982,5.204295,0,25
0.069297501,-100.309784,35.603319,-1.153805811,0.315434,1.397525802,4.045179,2.031789,0.242238,12.824176,786,1,9,56,9,0,5,74,0,4.128975,0.040679,108.871982,25,-1052,0,394.909091,345,260.090909,4.188539878,65.92646,5.342346214,209.0025,1.497882,1313.430289,0.031873,0.632615,14.87496,1.853106,-7.95412,1.620513,2798.409043,0.23239,0.002358491,0.149051249,0.523958333,0.001660313,0,1.043759,0.638436,2,0.003577,0.04384,0,0
